# ../athenaMLdata/data/TurbPar.out2.00103.athdf	sampling-1000000	50 points
0.0078125,-7.641105059187346e-06
0.008346984777638976,-8.611253736221862e-06
0.008918035824401507,-9.606666351897073e-06
0.009528154786907958,-1.2333272196239207e-05
0.010180014459559503,-1.4154821174624427e-05
0.010876470493451243,-1.5414946819982685e-05
0.011620573906339455,-1.7227433777369523e-05
0.012415584448466445,-2.2076409522354013e-05
0.01326498488279559,-2.201360552765834e-05
0.014172496242215157,-2.6443440895084684e-05
0.015142094130549184,-3.0692980976589704e-05
0.016178026138786626,-3.4088686468092714e-05
0.017284830452825268,-3.8625344440634994e-05
0.018467355734246786,-4.2856320120168964e-05
0.019730782361216226,-4.7072468259912154e-05
0.021080645122557366,-5.298844759334438e-05
0.02252285746442184,-5.8234140353047664e-05
0.024063737395771057,-6.515382201052347e-05
0.025710035166157153,-7.109644515142986e-05
0.02746896283705299,-7.776881629219832e-05
0.029348225876276737,-8.444194455834213e-05
0.031356056913919,-9.229337386497036e-05
0.03350125180764969,-9.965040820333151e-05
0.03579320817539868,-0.00010723029154178494
0.03824196656421319,-0.00011564354978412624
0.040858254435643664,-0.00012344034310373094
0.043653533160347854,-0.00013422377216688964
0.04664004822778647,-0.00014027013765735406
0.0498308828909672,-0.00015022295847898548
0.05324001548124335,-0.00016115689570196605
0.05688238064424981,-0.0001679313929014902
0.06077393476523763,-0.00017784883314494868
0.06493172587042081,-0.00018594405497973326
0.06937396831055737,-0.00019461160628209877
0.07412012255393673,-0.00020346585005377417
0.07919098043832896,-0.00021224633623847204
0.08460875625536483,-0.00022022437161149736
0.09039718406636753,-0.0002237459648803503
0.09658162167595497,-0.00022888369167570202
0.10318916171889697,-0.00023724437621871605
0.11024875034687481,-0.0002426964872144041
0.11779131403508271,-0.0002467128736247368
0.12584989506418265,-0.0002483170573115467
0.13445979627112897,-0.00025491952183992337
0.14365873570298257,-0.000261813505910777
0.15348701185122,-0.0002690260863825531
0.16398768019039056,-0.00026630596761341316
0.17520674179449827,-0.0002749853330667879
0.18719334485739514,-0.0002759520723366086
0.2,-0.0002857517033713501
