# ../athenaMLdata/data_dedt5e-4/TurbPar.out2.00010.athdf	sampling-1000000	50 points
0.0078125,-4.0010367072118435e-07
0.008346984777638976,-4.532525377964849e-07
0.008918035824401507,-5.115363934630585e-07
0.009528154786907958,-6.613744707178253e-07
0.010180014459559503,-7.648252978583335e-07
0.010876470493451243,-8.441113322462909e-07
0.011620573906339455,-9.397911720830371e-07
0.012415584448466445,-1.2391690098193668e-06
0.01326498488279559,-1.2322475670505728e-06
0.014172496242215157,-1.5067845555445305e-06
0.015142094130549184,-1.7725640938414068e-06
0.016178026138786626,-1.9975680503763732e-06
0.017284830452825268,-2.2921913570781025e-06
0.018467355734246786,-2.577828296291803e-06
0.019730782361216226,-2.8708819061996305e-06
0.021080645122557366,-3.2848710269477094e-06
0.02252285746442184,-3.6410998542021875e-06
0.024063737395771057,-4.181074593853466e-06
0.025710035166157153,-4.575859491024891e-06
0.02746896283705299,-5.0901582406887785e-06
0.029348225876276737,-5.5789686066073244e-06
0.031356056913919,-6.179085136084318e-06
0.03350125180764969,-6.6877536204428064e-06
0.03579320817539868,-7.2630719040998005e-06
0.03824196656421319,-7.961099396804112e-06
0.040858254435643664,-8.493946895807364e-06
0.043653533160347854,-9.12320632197672e-06
0.04664004822778647,-9.82766720785317e-06
0.0498308828909672,-1.0398953715322571e-05
0.05324001548124335,-1.1047519122706916e-05
0.05688238064424981,-1.1737829767470952e-05
0.06077393476523763,-1.2310716105360786e-05
0.06493172587042081,-1.2791932034162675e-05
0.06937396831055737,-1.3287375018768972e-05
0.07412012255393673,-1.3794865612498879e-05
0.07919098043832896,-1.4089791010361582e-05
0.08460875625536483,-1.4528846336028073e-05
0.09039718406636753,-1.4416479494303231e-05
0.09658162167595497,-1.465504290082686e-05
0.10318916171889697,-1.4590114868198589e-05
0.11024875034687481,-1.448311967771486e-05
0.11779131403508271,-1.3931944130440451e-05
0.12584989506418265,-1.3364314421388945e-05
0.13445979627112897,-1.2703850666891523e-05
0.14365873570298257,-1.2150854870388847e-05
0.15348701185122,-1.1119230168665797e-05
0.16398768019039056,-1.0182797969574151e-05
0.17520674179449827,-8.969898772579407e-06
0.18719334485739514,-7.971826212204066e-06
0.2,-6.592605456088533e-06
